"resp.id","domanda","profilo","n_film","tipo_film","h","qual_stream","qual_cine","prezzo","scelta","professione","sesso","et√."
116,1038,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","F","22-25"
116,1038,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Studente","F","22-25"
116,1038,3,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","F","22-25"
116,1039,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Studente","F","22-25"
116,1039,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","F","22-25"
116,1039,3,10,"Commerciali","15-19","4K","3D",40,1,"Studente","F","22-25"
116,1040,1,4,"Animazione","15-19","4K","3D",60,0,"Studente","F","22-25"
116,1040,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","F","22-25"
116,1040,3,4,"Indipendenti","9-13","FullHD","3D",80,1,"Studente","F","22-25"
116,1041,1,7,"Indipendenti","21-24","FullHD","3D",40,0,"Studente","F","22-25"
116,1041,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","F","22-25"
116,1041,3,10,"Indipendenti","9-13","4K","IMAX",40,1,"Studente","F","22-25"
116,1042,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","F","22-25"
116,1042,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Studente","F","22-25"
116,1042,3,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","F","22-25"
116,1043,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","F","22-25"
116,1043,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Studente","F","22-25"
116,1043,3,4,"Commerciali","15-19","FullHD","IMAX",80,1,"Studente","F","22-25"
116,1044,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
116,1044,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","F","22-25"
116,1044,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
117,1045,1,7,"Commerciali","9-13","4K","3D",60,1,"Lavoratore Dipendente","M","22-25"
117,1045,2,4,"Animazione","15-19","FullHD","3D",60,0,"Lavoratore Dipendente","M","22-25"
117,1045,3,4,"Animazione","21-24","4K","IMAX",40,0,"Lavoratore Dipendente","M","22-25"
117,1046,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","M","22-25"
117,1046,2,10,"Animazione","21-24","4K","3D",80,1,"Lavoratore Dipendente","M","22-25"
117,1046,3,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Lavoratore Dipendente","M","22-25"
117,1047,1,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Dipendente","M","22-25"
117,1047,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Lavoratore Dipendente","M","22-25"
117,1047,3,7,"Commerciali","21-24","4K","Standard",80,1,"Lavoratore Dipendente","M","22-25"
117,1048,1,4,"Indipendenti","21-24","4K","Standard",60,1,"Lavoratore Dipendente","M","22-25"
117,1048,2,4,"Commerciali","9-13","4K","Standard",40,0,"Lavoratore Dipendente","M","22-25"
117,1048,3,10,"Commerciali","15-19","4K","3D",40,0,"Lavoratore Dipendente","M","22-25"
117,1049,1,4,"Animazione","15-19","4K","3D",60,0,"Lavoratore Dipendente","M","22-25"
117,1049,2,4,"Indipendenti","9-13","4K","3D",80,1,"Lavoratore Dipendente","M","22-25"
117,1049,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","M","22-25"
117,1050,1,7,"Indipendenti","21-24","FullHD","3D",40,0,"Lavoratore Dipendente","M","22-25"
117,1050,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Lavoratore Dipendente","M","22-25"
117,1050,3,10,"Indipendenti","9-13","4K","IMAX",40,1,"Lavoratore Dipendente","M","22-25"
117,1051,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Lavoratore Dipendente","M","22-25"
117,1051,2,10,"Commerciali","21-24","4K","IMAX",60,1,"Lavoratore Dipendente","M","22-25"
117,1051,3,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Lavoratore Dipendente","M","22-25"
117,1052,1,10,"Indipendenti","15-19","4K","Standard",80,1,"Lavoratore Dipendente","M","22-25"
117,1052,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Lavoratore Dipendente","M","22-25"
117,1052,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Lavoratore Dipendente","M","22-25"
117,1053,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Dipendente","M","22-25"
117,1053,2,4,"Commerciali","15-19","4K","IMAX",80,1,"Lavoratore Dipendente","M","22-25"
117,1053,3,4,"Indipendenti","21-24","4K","Standard",60,0,"Lavoratore Dipendente","M","22-25"
118,1054,1,7,"Commerciali","9-13","4K","3D",60,0,"Lavoratore Autonomo","M","26-30"
118,1054,2,4,"Animazione","15-19","FullHD","3D",60,0,"Lavoratore Autonomo","M","26-30"
118,1054,3,4,"Animazione","21-24","4K","IMAX",40,1,"Lavoratore Autonomo","M","26-30"
118,1055,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Autonomo","M","26-30"
118,1055,2,10,"Animazione","21-24","4K","3D",80,0,"Lavoratore Autonomo","M","26-30"
118,1055,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Lavoratore Autonomo","M","26-30"
118,1056,1,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Autonomo","M","26-30"
118,1056,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Lavoratore Autonomo","M","26-30"
118,1056,3,7,"Commerciali","21-24","4K","Standard",80,1,"Lavoratore Autonomo","M","26-30"
118,1057,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Lavoratore Autonomo","M","26-30"
118,1057,2,4,"Commerciali","9-13","4K","Standard",40,0,"Lavoratore Autonomo","M","26-30"
118,1057,3,10,"Commerciali","15-19","4K","3D",40,1,"Lavoratore Autonomo","M","26-30"
118,1058,1,4,"Animazione","15-19","4K","3D",60,1,"Lavoratore Autonomo","M","26-30"
118,1058,2,4,"Indipendenti","9-13","4K","3D",80,0,"Lavoratore Autonomo","M","26-30"
118,1058,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Autonomo","M","26-30"
118,1059,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Lavoratore Autonomo","M","26-30"
118,1059,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Lavoratore Autonomo","M","26-30"
118,1059,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Autonomo","M","26-30"
118,1060,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Lavoratore Autonomo","M","26-30"
118,1060,2,10,"Commerciali","21-24","4K","IMAX",60,1,"Lavoratore Autonomo","M","26-30"
118,1060,3,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Lavoratore Autonomo","M","26-30"
118,1061,1,10,"Indipendenti","15-19","4K","Standard",80,1,"Lavoratore Autonomo","M","26-30"
118,1061,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Lavoratore Autonomo","M","26-30"
118,1061,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Lavoratore Autonomo","M","26-30"
118,1062,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Autonomo","M","26-30"
118,1062,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Lavoratore Autonomo","M","26-30"
118,1062,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Lavoratore Autonomo","M","26-30"
119,1063,1,7,"Commerciali","9-13","4K","3D",60,0,"Studente","F","22-25"
119,1063,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","F","22-25"
119,1063,3,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","F","22-25"
119,1064,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
119,1064,2,10,"Animazione","21-24","4K","3D",80,0,"Studente","F","22-25"
119,1064,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Studente","F","22-25"
119,1065,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","F","22-25"
119,1065,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Studente","F","22-25"
119,1065,3,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","F","22-25"
119,1066,1,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
119,1066,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","F","22-25"
119,1066,3,10,"Commerciali","15-19","4K","3D",40,0,"Studente","F","22-25"
119,1067,1,4,"Animazione","15-19","4K","3D",60,1,"Studente","F","22-25"
119,1067,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","F","22-25"
119,1067,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
119,1068,1,7,"Indipendenti","21-24","FullHD","3D",40,0,"Studente","F","22-25"
119,1068,2,7,"Commerciali","9-13","FullHD","3D",60,1,"Studente","F","22-25"
119,1068,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
119,1069,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","F","22-25"
119,1069,2,10,"Commerciali","21-24","4K","IMAX",60,1,"Studente","F","22-25"
119,1069,3,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Studente","F","22-25"
119,1070,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","F","22-25"
119,1070,2,10,"Indipendenti","15-19","FullHD","Standard",80,1,"Studente","F","22-25"
119,1070,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","F","22-25"
119,1071,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
119,1071,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","F","22-25"
119,1071,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
120,1072,1,7,"Commerciali","9-13","4K","3D",60,0,"Lavoratore Dipendente","F","22-25"
120,1072,2,4,"Animazione","15-19","FullHD","3D",60,0,"Lavoratore Dipendente","F","22-25"
120,1072,3,4,"Animazione","21-24","4K","IMAX",40,1,"Lavoratore Dipendente","F","22-25"
120,1073,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","F","22-25"
120,1073,2,10,"Animazione","21-24","4K","3D",80,0,"Lavoratore Dipendente","F","22-25"
120,1073,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Lavoratore Dipendente","F","22-25"
120,1074,1,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Dipendente","F","22-25"
120,1074,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Lavoratore Dipendente","F","22-25"
120,1074,3,7,"Commerciali","21-24","4K","Standard",80,1,"Lavoratore Dipendente","F","22-25"
120,1075,1,4,"Indipendenti","21-24","4K","Standard",60,1,"Lavoratore Dipendente","F","22-25"
120,1075,2,4,"Commerciali","9-13","4K","Standard",40,0,"Lavoratore Dipendente","F","22-25"
120,1075,3,10,"Commerciali","15-19","4K","3D",40,0,"Lavoratore Dipendente","F","22-25"
120,1076,1,4,"Animazione","15-19","4K","3D",60,1,"Lavoratore Dipendente","F","22-25"
120,1076,2,4,"Indipendenti","9-13","4K","3D",80,0,"Lavoratore Dipendente","F","22-25"
120,1076,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","F","22-25"
120,1077,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Lavoratore Dipendente","F","22-25"
120,1077,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Lavoratore Dipendente","F","22-25"
120,1077,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Dipendente","F","22-25"
120,1078,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Lavoratore Dipendente","F","22-25"
120,1078,2,10,"Commerciali","21-24","4K","IMAX",60,1,"Lavoratore Dipendente","F","22-25"
120,1078,3,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Lavoratore Dipendente","F","22-25"
120,1079,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Lavoratore Dipendente","F","22-25"
120,1079,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Lavoratore Dipendente","F","22-25"
120,1079,3,4,"Commerciali","15-19","FullHD","IMAX",80,1,"Lavoratore Dipendente","F","22-25"
120,1080,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Dipendente","F","22-25"
120,1080,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Lavoratore Dipendente","F","22-25"
120,1080,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Lavoratore Dipendente","F","22-25"
121,1081,1,7,"Commerciali","9-13","4K","3D",60,1,"Lavoratore Dipendente","F","22-25"
121,1081,2,4,"Animazione","15-19","FullHD","3D",60,0,"Lavoratore Dipendente","F","22-25"
121,1081,3,4,"Animazione","21-24","4K","IMAX",40,0,"Lavoratore Dipendente","F","22-25"
121,1082,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","F","22-25"
121,1082,2,10,"Animazione","21-24","4K","3D",80,0,"Lavoratore Dipendente","F","22-25"
121,1082,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Lavoratore Dipendente","F","22-25"
121,1083,1,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Dipendente","F","22-25"
121,1083,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Lavoratore Dipendente","F","22-25"
121,1083,3,7,"Commerciali","21-24","4K","Standard",80,1,"Lavoratore Dipendente","F","22-25"
121,1084,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Lavoratore Dipendente","F","22-25"
121,1084,2,4,"Commerciali","9-13","4K","Standard",40,0,"Lavoratore Dipendente","F","22-25"
121,1084,3,10,"Commerciali","15-19","4K","3D",40,1,"Lavoratore Dipendente","F","22-25"
121,1085,1,4,"Animazione","15-19","4K","3D",60,0,"Lavoratore Dipendente","F","22-25"
121,1085,2,4,"Indipendenti","9-13","4K","3D",80,0,"Lavoratore Dipendente","F","22-25"
121,1085,3,4,"Indipendenti","9-13","FullHD","3D",80,1,"Lavoratore Dipendente","F","22-25"
121,1086,1,7,"Indipendenti","21-24","FullHD","3D",40,0,"Lavoratore Dipendente","F","22-25"
121,1086,2,7,"Commerciali","9-13","FullHD","3D",60,1,"Lavoratore Dipendente","F","22-25"
121,1086,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Dipendente","F","22-25"
121,1087,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Lavoratore Dipendente","F","22-25"
121,1087,2,10,"Commerciali","21-24","4K","IMAX",60,1,"Lavoratore Dipendente","F","22-25"
121,1087,3,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Lavoratore Dipendente","F","22-25"
121,1088,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Lavoratore Dipendente","F","22-25"
121,1088,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Lavoratore Dipendente","F","22-25"
121,1088,3,4,"Commerciali","15-19","FullHD","IMAX",80,1,"Lavoratore Dipendente","F","22-25"
121,1089,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Dipendente","F","22-25"
121,1089,2,4,"Commerciali","15-19","4K","IMAX",80,1,"Lavoratore Dipendente","F","22-25"
121,1089,3,4,"Indipendenti","21-24","4K","Standard",60,0,"Lavoratore Dipendente","F","22-25"
122,1090,1,7,"Commerciali","9-13","4K","3D",60,1,"Lavoratore Dipendente","M","22-25"
122,1090,2,4,"Animazione","15-19","FullHD","3D",60,0,"Lavoratore Dipendente","M","22-25"
122,1090,3,4,"Animazione","21-24","4K","IMAX",40,0,"Lavoratore Dipendente","M","22-25"
122,1091,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","M","22-25"
122,1091,2,10,"Animazione","21-24","4K","3D",80,0,"Lavoratore Dipendente","M","22-25"
122,1091,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Lavoratore Dipendente","M","22-25"
122,1092,1,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Dipendente","M","22-25"
122,1092,2,4,"Animazione","21-24","FullHD","IMAX",40,1,"Lavoratore Dipendente","M","22-25"
122,1092,3,7,"Commerciali","21-24","4K","Standard",80,0,"Lavoratore Dipendente","M","22-25"
122,1093,1,4,"Indipendenti","21-24","4K","Standard",60,1,"Lavoratore Dipendente","M","22-25"
122,1093,2,4,"Commerciali","9-13","4K","Standard",40,0,"Lavoratore Dipendente","M","22-25"
122,1093,3,10,"Commerciali","15-19","4K","3D",40,0,"Lavoratore Dipendente","M","22-25"
122,1094,1,4,"Animazione","15-19","4K","3D",60,1,"Lavoratore Dipendente","M","22-25"
122,1094,2,4,"Indipendenti","9-13","4K","3D",80,0,"Lavoratore Dipendente","M","22-25"
122,1094,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","M","22-25"
122,1095,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Lavoratore Dipendente","M","22-25"
122,1095,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Lavoratore Dipendente","M","22-25"
122,1095,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Dipendente","M","22-25"
122,1096,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Lavoratore Dipendente","M","22-25"
122,1096,2,10,"Commerciali","21-24","4K","IMAX",60,1,"Lavoratore Dipendente","M","22-25"
122,1096,3,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Lavoratore Dipendente","M","22-25"
122,1097,1,10,"Indipendenti","15-19","4K","Standard",80,1,"Lavoratore Dipendente","M","22-25"
122,1097,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Lavoratore Dipendente","M","22-25"
122,1097,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Lavoratore Dipendente","M","22-25"
122,1098,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Dipendente","M","22-25"
122,1098,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Lavoratore Dipendente","M","22-25"
122,1098,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Lavoratore Dipendente","M","22-25"
123,1099,1,7,"Commerciali","9-13","4K","3D",60,0,"Studente","F","22-25"
123,1099,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","F","22-25"
123,1099,3,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","F","22-25"
123,1100,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
123,1100,2,10,"Animazione","21-24","4K","3D",80,1,"Studente","F","22-25"
123,1100,3,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","F","22-25"
123,1101,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","F","22-25"
123,1101,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Studente","F","22-25"
123,1101,3,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","F","22-25"
123,1102,1,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
123,1102,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","F","22-25"
123,1102,3,10,"Commerciali","15-19","4K","3D",40,0,"Studente","F","22-25"
123,1103,1,4,"Animazione","15-19","4K","3D",60,1,"Studente","F","22-25"
123,1103,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","F","22-25"
123,1103,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
123,1104,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","F","22-25"
123,1104,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","F","22-25"
123,1104,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
123,1105,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","F","22-25"
123,1105,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Studente","F","22-25"
123,1105,3,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","F","22-25"
123,1106,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","F","22-25"
123,1106,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Studente","F","22-25"
123,1106,3,4,"Commerciali","15-19","FullHD","IMAX",80,1,"Studente","F","22-25"
123,1107,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
123,1107,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","F","22-25"
123,1107,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
124,1108,1,7,"Commerciali","9-13","4K","3D",60,1,"Studente","F","22-25"
124,1108,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","F","22-25"
124,1108,3,4,"Animazione","21-24","4K","IMAX",40,0,"Studente","F","22-25"
124,1109,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
124,1109,2,10,"Animazione","21-24","4K","3D",80,1,"Studente","F","22-25"
124,1109,3,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","F","22-25"
124,1110,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","F","22-25"
124,1110,2,4,"Animazione","21-24","FullHD","IMAX",40,1,"Studente","F","22-25"
124,1110,3,7,"Commerciali","21-24","4K","Standard",80,0,"Studente","F","22-25"
124,1111,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Studente","F","22-25"
124,1111,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","F","22-25"
124,1111,3,10,"Commerciali","15-19","4K","3D",40,1,"Studente","F","22-25"
124,1112,1,4,"Animazione","15-19","4K","3D",60,1,"Studente","F","22-25"
124,1112,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","F","22-25"
124,1112,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
124,1113,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","F","22-25"
124,1113,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","F","22-25"
124,1113,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
124,1114,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","F","22-25"
124,1114,2,10,"Commerciali","21-24","4K","IMAX",60,1,"Studente","F","22-25"
124,1114,3,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Studente","F","22-25"
124,1115,1,10,"Indipendenti","15-19","4K","Standard",80,1,"Studente","F","22-25"
124,1115,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Studente","F","22-25"
124,1115,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","F","22-25"
124,1116,1,10,"Indipendenti","9-13","4K","IMAX",40,1,"Studente","F","22-25"
124,1116,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","F","22-25"
124,1116,3,4,"Indipendenti","21-24","4K","Standard",60,0,"Studente","F","22-25"
125,1117,1,7,"Commerciali","9-13","4K","3D",60,0,"Studente","M","22-25"
125,1117,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","M","22-25"
125,1117,3,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","M","22-25"
125,1118,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","M","22-25"
125,1118,2,10,"Animazione","21-24","4K","3D",80,0,"Studente","M","22-25"
125,1118,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Studente","M","22-25"
125,1119,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","M","22-25"
125,1119,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Studente","M","22-25"
125,1119,3,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","M","22-25"
125,1120,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Studente","M","22-25"
125,1120,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","M","22-25"
125,1120,3,10,"Commerciali","15-19","4K","3D",40,1,"Studente","M","22-25"
125,1121,1,4,"Animazione","15-19","4K","3D",60,1,"Studente","M","22-25"
125,1121,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","M","22-25"
125,1121,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","M","22-25"
125,1122,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","M","22-25"
125,1122,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","M","22-25"
125,1122,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","M","22-25"
125,1123,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","M","22-25"
125,1123,2,10,"Commerciali","21-24","4K","IMAX",60,1,"Studente","M","22-25"
125,1123,3,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Studente","M","22-25"
125,1124,1,10,"Indipendenti","15-19","4K","Standard",80,1,"Studente","M","22-25"
125,1124,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Studente","M","22-25"
125,1124,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","M","22-25"
125,1125,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","M","22-25"
125,1125,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","M","22-25"
125,1125,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","M","22-25"
126,1126,1,7,"Commerciali","9-13","4K","3D",60,0,"Studente","F","22-25"
126,1126,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","F","22-25"
126,1126,3,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","F","22-25"
126,1127,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
126,1127,2,10,"Animazione","21-24","4K","3D",80,0,"Studente","F","22-25"
126,1127,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Studente","F","22-25"
126,1128,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","F","22-25"
126,1128,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Studente","F","22-25"
126,1128,3,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","F","22-25"
126,1129,1,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
126,1129,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","F","22-25"
126,1129,3,10,"Commerciali","15-19","4K","3D",40,0,"Studente","F","22-25"
126,1130,1,4,"Animazione","15-19","4K","3D",60,1,"Studente","F","22-25"
126,1130,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","F","22-25"
126,1130,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
126,1131,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","F","22-25"
126,1131,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","F","22-25"
126,1131,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
126,1132,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","F","22-25"
126,1132,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Studente","F","22-25"
126,1132,3,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","F","22-25"
126,1133,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","F","22-25"
126,1133,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Studente","F","22-25"
126,1133,3,4,"Commerciali","15-19","FullHD","IMAX",80,1,"Studente","F","22-25"
126,1134,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
126,1134,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","F","22-25"
126,1134,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
127,1135,1,7,"Commerciali","9-13","4K","3D",60,0,"Lavoratore Dipendente","M","31-40"
